,id,original_language,original_title,popularity,release_date,vote_average,vote_count,genre,overview,revenue,runtime,tagline
4905,76203,en,12 Years a Slave,26.107,2013-10-18,7.9,9259,"['Drama', 'History']","In the pre-Civil War United States, Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery. Facing cruelty as well as unexpected kindnesses Solomon struggles not only to stay alive, but to retain his dignity. In the twelfth year of his unforgettable odyssey, Solomon’s chance meeting with a Canadian abolitionist will forever alter his life.",187000000,134,The extraordinary true story of Solomon Northup
4906,16258,en,The Butterfly Effect 3: Revelations,16.553,2009-01-09,5.4,420,"['Science Fiction', 'Thriller', 'Drama', 'Crime']","The story revolves around a man trying to uncover the mysterious death of his girlfriend and save an innocent man from the death chamber in the process, by using his unique power to time travel. However in attempting to do this, he also frees a spiteful serial-killer.",0,90,Death repeats itself.
4907,213681,en,Masterminds,21.059,2016-09-29,5.7,1439,"['Action', 'Comedy', 'Crime']",A night guard at an armored car company in the Southern U.S. organizes one of the biggest bank heists in American history.,29200000,94,What Would You Do With $17 Million?
4908,433247,en,First They Killed My Father,17.059,2017-02-18,7.4,505,"['War', 'Drama', 'History']",A 5-year-old girl embarks on a harrowing quest for survival amid the sudden rise and terrifying reign of the Khmer Rouge in Cambodia.,0,136,
4909,521647,en,Darc,16.312,2018-05-01,6.3,148,"['Action', 'Thriller']","To bring down a global human trafficking ring, an Interpol agent recruits the help of a brutal criminal with inside knowledge of the yakuza.",0,97,
4910,10552,en,Cat's Eye,16.748,1985-04-12,6.7,435,"['Horror', 'Thriller']","Three short stories by shock-meister Stephen King are linked by a stray cat that roams from one tale to the next in this creepy triptych that begins as Dick (James Woods) tries to quit smoking by any means necessary. Next, we meet Johnny, an adulterous man who's forced by his lover's husband onto a building's hazardous ledge. Finally, Amanda is threatened by an evil gnome who throws suspicion on the family cat.",13100000,94,Follow the newest cat-and-creature game as played through
4911,818192,en,Ida Red,12.847,2021-11-05,3.5,2,"['Crime', 'Thriller', 'Drama', 'Action']","Ida Red may not survive her 20-year prison sentence for armed robbery. She turns to her son, Wyatt, for one last job and a chance to regain her freedom.",0,111,
4912,94348,en,Alex Cross,17.552,2012-10-18,5.2,579,"['Action', 'Thriller', 'Crime', 'Mystery']","After Washington DC detective Alex Cross is told that a family member has been murdered, he vows to track down the killer. He soon discovers that she was not his first victim and that things are not what they seem.",30353232,101,Don't Ever Cross Alex Cross
4913,9944,en,The Pelican Brief,17.797,1993-09-17,6.5,1098,"['Mystery', 'Drama', 'Thriller', 'Crime']",Two Supreme Court Justices have been assassinated. One lone law student has stumbled upon the truth. An investigative journalist wants her story. Everybody else wants her dead.,195268056,141,
4914,49012,en,Arthur,18.8,2011-04-08,5.6,582,"['Comedy', 'Romance']",A drunken playboy stands to lose a wealthy inheritance when he falls for a woman that his family doesn't like.,45735397,110,Meet the world's only loveable billionaire.
4915,468224,en,Tolkien,18.515,2019-05-03,7.0,998,"['War', 'Drama', 'History', 'Romance']","England, early 20th century. The future writer and philologist John Ronald Reuel Tolkien (1892-1973) and three of his schoolmates create a strong bond between them as they share the same passion for literature and art, a true fellowship that strengthens as they grow up, but the outbreak of World War I threatens to shatter it.",8654322,112,"A Life of Love, Courage & Fellowship."
4916,38579,en,Marmaduke,18.798,2010-06-04,5.3,578,"['Family', 'Comedy']","When Phil and Debbie Winslow relocate from their native Kansas to the sunny climes of Orange County, their big-hearted, havoc-wreaking Great Dane gets a taste of the dog's life, California-style.",83761844,87,Live Large
4917,505642,en,Black Panther: Wakanda Forever,17.849,2022-11-09,0.0,0,"['Action', 'Adventure', 'Science Fiction']",The sequel to Black Panther (2018).,0,0,
4918,37094,en,Falling Down,16.545,1993-02-26,7.3,2714,"['Crime', 'Drama', 'Thriller']","On the day of his daughter's birthday, William ""D-Fens"" Foster is trying to get to the home of his estranged ex-wife to see his daughter. His car breaks down, so he leaves his car in a traffic jam in Los Angeles and decides to walk. He goes to a convenience store and tries to get some change for a phone call, but the Korean owner does not oblige, tipping Foster over the edge. The unstable Foster, so frustrated with the various flaws he sees in society, begins to psychotically and violently lash out against them.",40903593,113,A Tale Of Urban Reality.
4919,336050,hu,Saul fia,15.301,2015-06-11,7.2,796,"['War', 'Drama', 'Thriller']","In the horror of 1944 Auschwitz, a prisoner forced to burn the corpses of his own people finds moral survival trying to save from the flames the body of a boy he takes for his son.",1777043,107,
4920,11879,en,Near Dark,13.044,1987-10-02,6.9,462,['Horror'],A farm boy reluctantly becomes a member of the undead when a girl he meets turns out to be part of a band of vampires who roam the highways in stolen cars.,0,95,"In one hot hungry kiss, he gave her everlasting love. She gave him everlasting life."
4921,617786,en,The Other Lamb,17.775,2020-04-03,6.0,107,"['Horror', 'Drama', 'Thriller']","For her entire life, the cult she was born into has been all that teenage Selah has known. Along with a band of similarly cloistered young women she lives seemingly unstuck in time, cut off from modern society in a remote forest commune presided over by a man called Shepherd, a controlling, messiah-like figure with a frightening dark side. But when her insular world is rocked by a series of nightmarish visions and disturbing revelations, Selah begins to question everything about her existence—including her allegiance to the increasingly dangerous Shepherd.",0,97,
4922,472715,en,The Last Man,19.938,2018-09-06,5.8,96,"['Action', 'Drama', 'Science Fiction', 'Thriller']","Tov Matheson is a war veteran with PTSD who perceives that the apocalypse is coming. After starting a relationship with a dubious Messiah, he leaves his normal life and begins the construction of a shelter underground, training himself, in an extreme way, at the cost of losing everything and making people believe he is insane. When he also believes it, something extraordinary happens.",0,101,Are you ready to survive?
4923,9463,ja,バンパイアハンターD,16.042,1985-12-21,6.6,303,"['Animation', 'Fantasy', 'Horror']","In a far-future time ruled by the supernatural, a young girl requests the help of a vampire hunter to kill the vampire who has bitten her and thus prevent her from becoming a vampire herself.",0,80,
4924,848724,en,King Porno,15.792,1972-03-08,0.0,0,['Documentary'],"Documentary about the founder of of Private Magazine, Berth Milton Sr. Here he is depicted as a cool, international playboy, driving around in luxurious cars and piloting his own private plane.",0,48,
4925,429197,en,Vice,22.058,2018-12-25,7.1,2582,"['Drama', 'History', 'Comedy']","George W. Bush picks Dick Cheney, the CEO of Halliburton Co., to be his Republican running mate in the 2000 presidential election. No stranger to politics, Cheney's impressive résumé includes stints as White House chief of staff, House Minority Whip and defense secretary. When Bush wins by a narrow margin, Cheney begins to use his newfound power to help reshape the country and the world.",76073488,132,The Untold True Story That Changed The Course Of History
4926,266396,en,The Gunman,18.547,2015-02-16,5.7,767,"['Action', 'Drama', 'Crime']","Eight years after fleeing the Congo following his assassination of that country's minister of mining, former assassin Jim Terrier is back, suffering from PTSD and digging wells to atone for his violent past. After an attempt is made on his life, Terrier flies to London to find out who wants him dead -- and why. Terrier's search leads him to a reunion with Annie, a woman he once loved, who is now married to an oily businessman with dealings in Africa.",13644292,115,Armed With the Truth.
4927,517764,en,The Farm,19.06,2019-04-19,5.1,148,"['Thriller', 'Mystery', 'Horror']",A young couple gets kidnapped and treated like farm animals after stopping at a roadside diner to eat meat.,0,80,They're Dying To Meat You
4928,81946,en,X-Men: Production Scrapbook,17.511,2003-11-02,6.0,24,['Documentary'],,0,63,
4929,766,en,Army of Darkness,17.64,1992-10-31,7.3,2221,"['Fantasy', 'Horror', 'Comedy']","Ash is transported back to medieval days, where he is captured by the dreaded Lord Arthur. Aided by the deadly chainsaw that has become his only friend, Ash is sent on a perilous mission to recover the Book of the Dead, a powerful tome that gives its owner the power to summon an army of ghouls.",21502976,81,Trapped in time. Surrounded by evil. Low on gas.
4930,9012,en,Jackass: The Movie,19.291,2002-10-25,6.2,1068,"['Comedy', 'Documentary', 'Action']","Johnny Knoxville and his band of maniacs perform a variety of stunts and gross-out gags on the big screen for the first time. They wander around Japan in panda outfits, wreak havoc on a once civilized golf course, they even do stunts involving LIVE alligators, and so on.",64282312,87,Do not attempt this at home.
